title_romaji,title_english,meanScore,R_expected,OI,Interpretation
Shirayuki Hime no Densetsu,The Legend of Snow White,66.0,60.037458147080535,5.962541852919465,Overrated
Sangenshoku,RGB,73.0,67.03891265113805,5.961087348861952,Overrated
Kyou kara Maou! R,Kyo Kara Maoh R,70.0,64.03896641850913,5.961033581490867,Overrated
GUNMACHAN Season 2,GUNMACHAN Season 2,59.0,53.03919182530768,5.960808174692318,Overrated
Frogtoise,Frogtoise,47.0,41.041672950955515,5.958327049044485,Overrated
Shukufuku,The Blessing,78.0,72.04696412662861,5.953035873371391,Overrated
Toshokan Sensou: Kakumei no Tsubasa,Library War: The Wings of Revolution,76.0,70.04817086848445,5.951829131515552,Overrated
Infini-T Force,Infini-T Force,60.0,54.048690735988956,5.951309264011044,Overrated
Ganso Bakuretsu Hunters,Sorcerer Hunters OVA - Chocolate Springs & Other Hot Things!,63.0,57.04918315083476,5.950816849165243,Overrated
Hakushon Daimaou,Bob in the Bottle,63.0,57.04937440767347,5.950625592326531,Overrated
The Third: Aoi Hitomi no Shoujo,The Third: The Girl with the Blue Eye,71.0,65.05487080926156,5.945129190738442,Overrated
Urusei Yatsura: The Shougaibutsu Suieitaikai,Urusei Yatsura: The Obstacle Course Swim Meet,70.0,64.05506232434843,5.944937675651573,Overrated
Uchuu Senkan Yamato (Movie),Space Battleship Yamato,67.0,61.05950570220118,5.940494297798821,Overrated
Wild 7,Wild 7,64.0,58.06024722421814,5.939752775781862,Overrated
Genshiken Nidaime,Genshiken Second Generation,73.0,67.06154669305374,5.938453306946258,Overrated
Senki Zesshou Symphogear XV: Senki Zesshou Shinai Symphogear,Symphogear XV Omake,71.0,65.06217590809213,5.937824091907871,Overrated
Supernatural The Animation,Supernatural: The Anime Series,65.0,59.07076190371539,5.929238096284607,Overrated
School Rumble Ni Gakki,School Rumble 2nd Term,77.0,71.0712948073701,5.928705192629906,Overrated
Hitotsu no kakera,A Piece Of Green,51.0,45.072241120071396,5.927758879928604,Overrated
Kokoro Connect: Michi Random,Kokoro Connect ~ The OVAs,76.0,70.0755620548349,5.924437945165096,Overrated
Break Blade 3: Kyoujin no Ato,Broken Blade 3,74.0,68.07894487713814,5.921055122861858,Overrated
Anata Dake Konbanwa,"Tonight, Only Just For You",65.0,59.079473288890114,5.920526711109886,Overrated
UNDEAD,UNDEAD,80.0,74.08056963019689,5.919430369803109,Overrated
Ginga Sengoku Gunyuuden Rai,Galaxy Warring State Chronicle Rai,76.0,70.08354267417661,5.916457325823387,Overrated
Shiny Smily Story,Shiny Smily Story,69.0,63.08434352865035,5.915656471349649,Overrated
Moeru! Onii-san,The Burning Wild Man,65.0,59.08516933729899,5.914830662701007,Overrated
Natsume Yuujinchou Shichi Special,Natsume's Book of Friends Season 7 Special,78.0,72.08577431282504,5.914225687174962,Overrated
Shi Fang Jian Sheng,Sword Saint of The Ten Realms,66.0,60.08781800509045,5.912181994909552,Overrated
Asobi Asobase,Asobi Asobase - workshop of fun -,79.0,73.09142604349661,5.908573956503389,Overrated
Eigi: SHADOW SKILL (1996),Shadow Skill: The Movie,64.0,58.09709828036178,5.902901719638223,Overrated
Wish You Luck,Wish You Luck,72.0,66.09940966151879,5.900590338481209,Overrated
BanG Dream! FILM LIVE,BanG Dream! FILM LIVE,75.0,69.10077393023509,5.899226069764907,Overrated
GARO -VANISHING LINE-,GARO -VANISHING LINE-,67.0,61.104509667419094,5.895490332580906,Overrated
Oshi ga Budoukan Ittekuretara Shinu,"If My Favorite Pop Idol Made It to the Budokan, I Would Die",72.0,66.10806992098335,5.891930079016646,Overrated
Okaimono Panda!,Okaimono Panda,56.0,50.11119484624167,5.888805153758327,Overrated
Chikyuu Bouei Kigyou Dai-Guard,Dai-Guard,70.0,64.11145147575073,5.888548524249273,Overrated
SONIC: NIGHT OF THE WEREHOG - Sonic & Chip Kyoufu no Kan,Sonic: Night of the Werehog,64.0,58.11326772338038,5.886732276619618,Overrated
SOAP no MOKO-chan,My Fair Masseuse,57.0,51.113465883696634,5.886534116303366,Overrated
Osomatsu-san Episode 3.5,Mr. Osomatsu Episode 3.5,70.0,64.1208025846588,5.879197415341196,Overrated
Minami-ke: Tadaima,Minami-ke Tadaima,74.0,68.12225270537424,5.877747294625763,Overrated
Maki-chan to Nau.,With Maki-chan,68.0,62.12236864603654,5.877631353963459,Overrated
Nee Nee Anone,I Just Wanted to Say…,69.0,63.12409954797387,5.87590045202613,Overrated
Grappler Baki,Grappler Baki: The Ultimate Fighter,67.0,61.136245299489346,5.863754700510654,Overrated
Gakuen Babysitters OVA,School Babysitters OVA,77.0,71.13804638972701,5.861953610272991,Overrated
Meitantei Conan: Junkoku no Nightmare,Case Closed: The Darkest Nightmare,80.0,74.14042247366214,5.8595775263378584,Overrated
The Perfect World,The Perfect World,71.0,65.14584178553088,5.854158214469123,Overrated
Ginga Senpuu Braiger,Galaxy Cyclone Braiger,71.0,65.14829288642606,5.851707113573937,Overrated
"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",Violet Evergarden: Special,82.0,76.14854649747676,5.851453502523242,Overrated
Non Non Biyori: Vacation,Non Non Biyori Vacation,81.0,75.15361700869379,5.846382991306214,Overrated
City Hunter: Bay City Wars,City Hunter: Bay City Wars,72.0,66.15742220493146,5.842577795068536,Overrated
Ba Ma Laizi Erci Yuan,My ACG Parents,63.0,57.160917861318424,5.839082138681576,Overrated
Code Geass: Hangyaku no Lelouch,Code Geass: Lelouch of the Rebellion,85.0,79.16234695220402,5.837653047795982,Overrated
Kinnikuman: Kanpeki Choujin Shiso-hen Season 2,Kinnikuman Perfect Origin Arc Season 2,68.0,62.162778384964874,5.837221615035126,Overrated
Mahoromatic: Tadaima◇Okaeri,Mahoromatic: I'm Home!,67.0,61.17125104877202,5.828748951227979,Overrated
Melodrama,Melodrama,70.0,64.17133314539157,5.828666854608429,Overrated
Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,Sekai Ichi Hatsukoi - The World's Greatest First Love: The Case of Takafumi Yokozawa,75.0,69.1716201341428,5.828379865857201,Overrated
City Hunter '91,City Hunter '91,76.0,70.17277045951622,5.827229540483785,Overrated
Kyou kara Maou! 3rd Series,Kyo Kara Maoh! Season 3,74.0,68.17390678935196,5.82609321064804,Overrated
Yadamon,Yadamon: Magical Dreamer,71.0,65.17757178572141,5.822428214278588,Overrated
Taisou Zamurai,The Gymnastics Samurai,70.0,64.17901855372912,5.820981446270878,Overrated
III,I I I,78.0,72.18011539378304,5.819884606216959,Overrated
Ghost Sweeper Mikami: Gokuraku Daisakusen!!,Ghost Sweeper Mikami Movie,67.0,61.1807754111431,5.819224588856898,Overrated
STAND BY ME Doraemon,STAND BY ME Doraemon,78.0,72.1917131990595,5.808286800940493,Overrated
Kizumonogatari II: Nekketsu-hen,Kizumonogatari Part 2: Nekketsu,85.0,79.19760753626399,5.8023924637360125,Overrated
Mahoutsukai no Yome: Hoshi Matsu Hito,The Ancient Magus' Bride: Those Awaiting a Star,79.0,73.19791735751926,5.802082642480741,Overrated
100% Pascal-sensei (TV Short),100% Teacher Pascal,55.0,49.19889956013382,5.8011004398661825,Overrated
One Punch Man OVA,One-Punch Man OVA,75.0,69.20089002560877,5.799109974391229,Overrated
SSSS.DYNAZENON,SSSS.DYNAZENON,75.0,69.20097911512919,5.799020884870814,Overrated
Zoku Owarimonogatari,Zoku Owarimonogatari,84.0,78.20246900226435,5.797530997735649,Overrated
Shin Tennis no Ouji-sama,The Prince of Tennis II,73.0,67.20416717495502,5.795832825044982,Overrated
Yama no Susume: Omoide Present,Encouragement of Climb Season 3 OVA,74.0,68.21200417359071,5.787995826409286,Overrated
Ramen Aka Neko,Ramen Akaneko,70.0,64.21617540658856,5.783824593411438,Overrated
Rinne,Reincarnation,68.0,62.218584200368156,5.781415799631844,Overrated
Shinryaku! Ika Musume Specials,Squid Girl Specials,70.0,64.22130376518645,5.778696234813552,Overrated
Jinrui wa Suitai Shimashita Specials,Humanity Has Declined Specials,70.0,64.22489886555633,5.775101134443673,Overrated
Mankitsu Happening,Manga Café Mishaps,72.0,66.22555781435206,5.774442185647942,Overrated
Undead Girl Murder Farce,Undead Murder Farce,78.0,72.22650272072984,5.77349727927016,Overrated
Shaman King Specials,Shaman King Specials,68.0,62.228096898369046,5.771903101630954,Overrated
Saki: Achiga-hen - episode of side-A,Saki -  Episode of Side A,72.0,66.22843889388251,5.771561106117488,Overrated
Undead Unluck,Undead Unluck,77.0,71.23399782786913,5.766002172130868,Overrated
Jashin-chan Dropkick X,Dropkick on My Devil!!! X,74.0,68.23525441791826,5.764745582081744,Overrated
Kidou Keisatsu Patlabor 2: the Movie,Mobile Police Patlabor 2: The Movie,82.0,76.23726671849998,5.762733281500019,Overrated
Hime Chen! Otogi Chikku Idol Lilpri,Spellbound! Magical Princess Lilpri,67.0,61.238301519845976,5.761698480154024,Overrated
Yuusha,The Brave,81.0,75.23843457098181,5.761565429018191,Overrated
Benghuai: Xingqiong Tiedao - Xuanhuang,Honkai: Star Rail - Ichor of Two Dragons,79.0,73.23936369039045,5.760636309609552,Overrated
Kkoma Bus Tayo 1,Tayo the Little Bus Season 1,50.0,44.240101513536665,5.759898486463335,Overrated
Chouyaku Hyakuninisshu: Uta Koi.,Utakoi,70.0,64.24071098597685,5.759289014023153,Overrated
Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran,Rurouni Kenshin -Kyoto Disturbance-,77.0,71.24251664364928,5.757483356350718,Overrated
Byakuya,White Midnight,66.0,60.24258059085143,5.757419409148568,Overrated
Princess Principal,Princess Principal,75.0,69.24607430242285,5.753925697577145,Overrated
Lolling Seutajeu,Rolling Stars,49.0,43.24723602769812,5.752763972301878,Overrated
Future Card Buddyfight Battsu,Future Card Buddyfight X,65.0,59.25001268285935,5.749987317140651,Overrated
Ie Naki Ko Remi,"Remi, Nobody's Girl",76.0,70.25745722410312,5.7425427758968794,Overrated
Skip to Loafer,Skip and Loafer,81.0,75.258882587802,5.741117412197994,Overrated
Rockman.EXE Movie: Hikari to Yami no Program,Rockman. EXE Movie: Programs of Light and Darkness,66.0,60.25890039941586,5.741099600584143,Overrated
Fukigen na Mononokean,The Morose Mononokean,72.0,66.2675288401533,5.732471159846696,Overrated
Gokudou-kun Manyuuki,Gokudo,72.0,66.26948765141893,5.7305123485810725,Overrated
Seton Doubutsuki: Risu no Banner,Bannertail: The Story of Gray Squirrel,69.0,63.27115219144571,5.728847808554292,Overrated
Poputepipikku 2,Pop Team Epic Season 2,75.0,69.27162508269637,5.728374917303626,Overrated
Rilakkuma to Kaoru-san,Rilakkuma and Kaoru,74.0,68.27357851420216,5.726421485797843,Overrated
Hakushon Daimaou 2020,Genie Family 2020,55.0,49.2771182477048,5.722881752295201,Overrated
Yes! Precure 5,Yes! Pretty Cure 5,71.0,65.278142917594,5.721857082406004,Overrated
Ace wo Nerae! (1979),Aim for the Ace!: The Movie,70.0,64.28120868900064,5.718791310999364,Overrated
Bakumatsu Kikansetsu Irohanihoheto,Intrigue in the Bakumatsu: Irohanihoheto,66.0,60.2813219533799,5.718678046620099,Overrated
Mahou Shoujo Madoka☆Magica: Eien no Monogatari,Puella Magi Madoka Magica the Movie Part II: Eternal,82.0,76.28366670407053,5.7163332959294735,Overrated
Urusei Yatsura: Kanketsu-hen,Urusei Yatsura Movie 5: The Final Chapter,73.0,67.28547018091052,5.714529819089478,Overrated
Ringetsu THE ANIMATION,Ringetsu The Animation,61.0,55.28839400272287,5.7116059972771325,Overrated
Africa no Salaryman (TV),Africa Salaryman,60.0,54.290220938867996,5.709779061132004,Overrated
Kidou Senshi Gundam 00,Mobile Suit Gundam 00,78.0,72.29926560911814,5.700734390881863,Overrated
"Watashi wo Tabetai, Hitodenashi",This Monster Wants to Eat Me,74.0,68.30636692728052,5.693633072719479,Overrated
RobiHachi,RobiHachi,61.0,55.30666783657072,5.693332163429282,Overrated
[Oshi no Ko],Oshi No Ko,84.0,78.31168608118405,5.68831391881595,Overrated
Bokura Mada Underground,We're Still Underground,74.0,68.31258282465447,5.68741717534553,Overrated
Dirty Pair FLASH 3,Dirty Pair Flash 3,66.0,60.31433350733934,5.685666492660658,Overrated
Inazuma Eleven GO: Kyuukyoku no Kizuna Gryphon,Inazuma Eleven GO the Movie: The Ultimate Bonds Gryphon,72.0,66.3170257048057,5.682974295194299,Overrated
Kuroko no Basket: Baka ja Katenai no yo!,Kuroko's Basketball OVA,71.0,65.31814672490387,5.681853275096131,Overrated
Long Zhi Gu: Poxiao Qibing,Dragon Nest: Warriors' Dawn,68.0,62.320662121465844,5.679337878534156,Overrated
LIBERATION,LIBERATION,59.0,53.32616145562309,5.673838544376913,Overrated
Boogiepop wa Warawanai,Boogiepop and Others,68.0,62.329460761380915,5.670539238619085,Overrated
Crayon Shin-chan: Bakusui! Yumemi World Dai Totsugeki,Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki,72.0,66.3310639204906,5.668936079509393,Overrated
ONE PIECE FAN LETTER,ONE PIECE FAN LETTER,90.0,84.33335677452371,5.666643225476292,Overrated
Digimon Universe: Appli Monsters,Digimon Universe App Monsters,63.0,57.336334523611484,5.663665476388516,Overrated
Kurogane Communication,Kurogane Communication,67.0,61.33656626493262,5.663433735067379,Overrated
ONE PIECE FILM: Z,One Piece Film: Z,79.0,73.33795327575679,5.662046724243211,Overrated
Ni Zhenshi Ge Tiancai,You're A Genius!,63.0,57.3393609625872,5.6606390374128,Overrated
Rhea Gall Force,Rhea Gall Force,62.0,56.33936717566142,5.6606328243385775,Overrated
Senpai wa Otokonoko,Senpai is an Otokonoko,73.0,67.34247317867322,5.657526821326783,Overrated
LOUD HOUSE,LOUD HOUSE,60.0,54.3429930683854,5.657006931614603,Overrated
Machikado Mazoku,The Demon Girl Next Door,75.0,69.34441960475512,5.655580395244883,Overrated
Tsukiuta. THE ANIMATION 2,TSUKIUTA. The Animation Season 2,65.0,59.346584910973974,5.653415089026026,Overrated
Gunjou Sanka (2022),Gunjo Sanka (2022),76.0,70.34862292572684,5.651377074273157,Overrated
Mindiao Ju Yi Wen Lu,Bureau of Paranormal Investigation,64.0,58.349215039253785,5.650784960746215,Overrated
Meitantei Conan: Ijigen no Sniper,Case Closed: The Sniper from Another Dimension,79.0,73.35399989100529,5.646000108994713,Overrated
Aishang Ta De Liyou,The Girl Downstairs,77.0,71.3551982470976,5.644801752902396,Overrated
City Hunter: Hyakuman Doru no Inbou,City Hunter: Million Dollar Conspiracy,71.0,65.36052861974595,5.639471380254051,Overrated
Kidou Senshi Gundam: Dai 08 MS Shotai - Sanjigen to no Tatakai,Mobile Suit Gundam: The 08th MS Team - Battle in Three Dimensions,67.0,61.361126753719184,5.638873246280816,Overrated
Odekake Kozame,Little Shark's Day Out,73.0,67.36275588709982,5.637244112900177,Overrated
Sentakuya Shin-chan,Dirty Laundry,65.0,59.36588603423324,5.634113965766758,Overrated
ACCA: 13-ku Kansatsu-ka,ACCA: 13-Territory Inspection Dept.,75.0,69.36917476618315,5.63082523381685,Overrated
Tantei Gakuen Q,Detective School Q,75.0,69.36991884576676,5.630081154233238,Overrated
Tongling Fei,Psychic Princess,76.0,70.37139871356854,5.628601286431461,Overrated
Amanchu!,Amanchu!,71.0,65.37899466574927,5.621005334250725,Overrated
Soirée,Soirée,74.0,68.38009664892593,5.619903351074072,Overrated
Mayu,the persona,65.0,59.38054002179722,5.6194599782027765,Overrated
Kaguya-sama wa Kokurasetai?: Tensaitachi no Renai Zunousen,Kaguya-sama: Love is War?,85.0,79.38191231843317,5.618087681566834,Overrated
Hachimitsu to Clover II,Honey and Clover II,79.0,73.38225773706215,5.617742262937853,Overrated
Transformers Generation 1,Transformers Generation 1,70.0,64.3847794148954,5.615220585104595,Overrated
Anime Sanjuushi: Aramis no Bouken,The Three Musketeers: Adventure of Aramis,63.0,57.38809256934387,5.611907430656132,Overrated
Break Blade 2: Ketsubetsu no Michi,Broken Blade 2,74.0,68.38929729867107,5.610702701328933,Overrated
Yujin Xingzhe,EMBERS,68.0,62.394969358451675,5.605030641548325,Overrated
Cardcaptor Sakura Movie: Fuinsareta Card,Cardcaptor Sakura the Movie 2: The Sealed Card,80.0,74.3958249742381,5.604175025761904,Overrated
Issunboushi,Inch-High Samurai,37.0,31.397877909950786,5.602122090049214,Overrated
Harlock Saga: Nibelung no Yubiwa,Harlock Saga: The Ring of the Nibelung,64.0,58.39972595271433,5.600274047285673,Overrated
Shi Fang Wu Sheng,The Invincible,69.0,63.40441976807931,5.595580231920692,Overrated
Xian Zun Naiba Dang Zhuixu,The Love Story of my Immortal Dad,67.0,61.40493574338085,5.595064256619153,Overrated
Padak Padak,Swimming to Sea,63.0,57.40639554445493,5.593604455545069,Overrated
Yahari Ore no Seishun Love Come wa Machigatteiru. Zoku,My Teen Romantic Comedy SNAFU TOO!,81.0,75.40732379062663,5.592676209373366,Overrated
PROJECT A-KO 2: Daitokuji Zaibatsu no Inbou,Project A-Ko 2: The Plot of the Daitokuji Financial Group,63.0,57.408858806684236,5.591141193315764,Overrated
Rokushin Gattai GodMars,God Mars,70.0,64.4095887301476,5.590411269852396,Overrated
Alps no Shoujo Heidi (1979),The Story of Heidi,67.0,61.413521133199716,5.5864788668002845,Overrated
Yokohama Kaidashi Kikou,Yokohama Shopping Log,74.0,68.41755782905481,5.5824421709451855,Overrated
Yasashii Suisei,Comet,76.0,70.41792434692064,5.582075653079357,Overrated
Sidonia no Kishi: Daikyuu Wakusei Seneki,Knights of Sidonia: Battle for Planet Nine,75.0,69.4197927643876,5.580207235612406,Overrated
SLAM DUNK: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,Slam Dunk: Shohoku Maximum Crisis! Burn Sakuragi Hanamichi,73.0,67.42011072927005,5.57988927072995,Overrated
NieR:Automata Ver1.1a 2nd Season,NieR:Automata Ver1.1a Cour 2,80.0,74.42029383035867,5.579706169641327,Overrated
Soreyuke! Uchuu Senkan Yamamoto Yohko II,Starship Girl Yamamoto Yohko II,63.0,57.42385210164642,5.576147898353582,Overrated
Rozen Maiden: Träumend,Rozen Maiden: Dreaming,73.0,67.42438368606396,5.575616313936038,Overrated
flower rhapsody,flower rhapsody,75.0,69.42664704188874,5.573352958111258,Overrated
Hetalia Axis Powers Fan Disc,Hetalia Axis Powers Fan Disc,66.0,60.42711051000309,5.572889489996911,Overrated
Kimihagu,FORBIDDEN LOVE CLUB,62.0,56.42930507146593,5.570694928534067,Overrated
Kino no Tabi -the Beautiful World- the Animated Series,Kino's Journey -the Beautiful World- the Animated Series,73.0,67.42951868703194,5.570481312968056,Overrated
Cat's♥Eye 2nd Season,Cat's Eye,72.0,66.42958422199567,5.570415778004332,Overrated
Wo Zai Xianjie Zheng Jifen,Leveling up in a Fantasy World,63.0,57.43503977639189,5.564960223608111,Overrated
Shigatsu wa Kimi no Uso,Your lie in April,84.0,78.43711240410529,5.562887595894708,Overrated
Hetalia: The Beautiful World Extra Disc,Hetalia: The Beautiful World Extra Disc,68.0,62.4399924354383,5.560007564561701,Overrated
B-Densetsu! Battle B-Daman Enkon,Battle B-Daman: Fire Spirits,62.0,56.44896587976716,5.551034120232842,Overrated
Real Eroge Situation! The Animation,Real Erogame Situation! The Animation,69.0,63.45147044879789,5.548529551202108,Overrated
Kaze no Yukue,Where the Wind Blows,79.0,73.45232003021586,5.5476799697841415,Overrated
"Genesis Climber Mospeada: Love, Live, Alive","Genesis Climber Mospeada: Love, Live, Alive",59.0,53.45464065378322,5.545359346216777,Overrated
Hottarake no Shima: Haruka to Mahou no Kagami,Oblivion Island: Haruka and the Magic Mirror,71.0,65.45577507040423,5.544224929595771,Overrated
BUST TO BUST: Chichi wa Chichi ni,bust to bust,63.0,57.456975806721424,5.543024193278576,Overrated
Planetarium,Planetarium,75.0,69.45844130804144,5.541558691958556,Overrated
Beyblade Burst God,Beyblade Burst Evolution,71.0,65.46027316436499,5.539726835635008,Overrated
Magi: Sinbad no Bouken OVA,Magi: Adventure of Sinbad (OVA),76.0,70.46467824175016,5.535321758249836,Overrated
Dekiru Neko wa Kyou mo Yuuutsu,The Masterful Cat is Depressed Again Today,75.0,69.46820953743996,5.531790462560039,Overrated
"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",My Roommate is a Cat,76.0,70.46853919946444,5.531460800535555,Overrated
Introduction,Introduction,72.0,66.47290295108564,5.5270970489143565,Overrated
Oz.,Oz.,77.0,71.47629738721591,5.523702612784092,Overrated
